860 0.956 -0.276 -0.276
861 0.957 -0.269 -0.269
862 0.958 -0.262 -0.262
863 0.959 -0.255 -0.255
864 0.96 -0.249 -0.249
865 0.961 -0.242 -0.242
866 0.962 -0.235 -0.235
867 0.963 -0.228 -0.228
868 0.964 -0.222 -0.222
869 0.966 -0.215 -0.215
870 0.967 -0.208 -0.208
871 0.968 -0.201 -0.201
872 0.969 -0.194 -0.194
873 0.97 -0.187 -0.187
874 0.971 -0.181 -0.181
875 0.972 -0.174 -0.174
876 0.973 -0.167 -0.167
877 0.974 -0.16 -0.16
878 0.976 -0.153 -0.153
879 0.977 -0.146 -0.146
880 0.978 -0.139 -0.139
881 0.979 -0.132 -0.132
882 0.98 -0.125 -0.125
883 0.981 -0.118 -0.118
884 0.982 -0.111 -0.111
885 0.983 -0.105 -0.105
886 0.984 -0.0976 -0.0976
887 0.986 -0.0906 -0.0906
888 0.987 -0.0837 -0.0837
889 0.988 -0.0767 -0.0767
890 0.989 -0.0698 -0.0698
891 0.99 -0.0628 -0.0628
892 0.991 -0.0558 -0.0558
893 0.992 -0.0489 -0.0488
894 0.993 -0.0419 -0.0419
895 0.994 -0.0349 -0.0349
896 0.996 -0.0279 -0.0279
897 0.997 -0.0209 -0.0209
898 0.998 -0.014 -0.014
899 0.999 -0.00698 -0.00698
900 1 9.8e-16 9.8e-16
