Test case...
f(775.00000000000) = 0.26429106972
f(776.00000000000) = -1.02625727484
f(777.00000000000) = -1.37326941375
f(778.00000000000) = -0.45770398681
f(779.00000000000) = 0.87867237479
f(780.00000000000) = 1.40720140721
f(781.00000000000) = 0.64195595549
f(782.00000000000) = -0.71350084118
f(783.00000000000) = -1.41296825495
f(784.00000000000) = -0.81335917135
f(785.00000000000) = 0.53404858339
f(786.00000000000) = 1.39045453345
f(787.00000000000) = 0.96848299787
f(788.00000000000) = -0.34390733957
f(789.00000000000) = -1.34011085501
f(790.00000000000) = -1.10422263060
f(791.00000000000) = 0.14688278801
f(792.00000000000) = 1.26294484870
f(793.00000000000) = 1.21786123987
f(794.00000000000) = 0.05308162356
f(795.00000000000) = -1.16050099266
f(796.00000000000) = -1.30712434815
f(797.00000000000) = -0.25198360606
f(798.00000000000) = 1.03482970135
f(799.00000000000) = 1.37022535371
f(800.00000000000) = 0.44584213498
f(801.00000000000) = -0.88844628654
f(802.00000000000) = -1.40590128950
f(803.00000000000) = -0.63077713053
f(804.00000000000) = 0.72428061326
f(805.00000000000) = 1.41343810142
f(806.00000000000) = 0.80308711753
f(807.00000000000) = -0.54561845859
f(808.00000000000) = -1.39268494013
f(809.00000000000) = -0.95932331041
f(810.00000000000) = 0.35603574675
f(811.00000000000) = 1.34405718029
f(812.00000000000) = 1.09635864071
f(813.00000000000) = -0.15932697702
f(814.00000000000) = -1.26852810686
f(815.00000000000) = -1.21145034536
f(816.00000000000) = -0.04057072323
f(817.00000000000) = 1.16760943474
f(818.00000000000) = 1.30229486312
f(819.00000000000) = 0.23965640019
f(820.00000000000) = -1.04332105184
f(821.00000000000) = -1.36707394033
f(822.00000000000) = -0.43394535266
f(823.00000000000) = 0.89815059100
f(824.00000000000) = 1.40449102333
f(825.00000000000) = 0.61954888595
f(826.00000000000) = -0.73500363997
f(827.00000000000) = -1.41379720895
f(828.00000000000) = -0.79275214408
f(829.00000000000) = 0.55714558610
f(830.00000000000) = 1.39480623382
f(831.00000000000) = 0.95008846265
f(832.00000000000) = -0.36813625952
f(833.00000000000) = -1.34789820244
f(834.00000000000) = -1.08840875419
f(835.00000000000) = 0.17175868322
f(836.00000000000) = 1.27401197937
f(837.00000000000) = 1.20494453710
f(838.00000000000) = 0.02805664431
f(839.00000000000) = -1.17462639788
f(840.00000000000) = -1.29736334692
f(841.00000000000) = -0.22731041790
f(842.00000000000) = 1.05173066104
f(843.00000000000) = 1.36381542052
f(844.00000000000) = 0.42201457194
f(845.00000000000) = -0.90778452787
f(846.00000000000) = -1.40297071921
f(847.00000000000) = -0.60827210145
f(848.00000000000) = 0.74566908120
f(849.00000000000) = 1.41404554942
f(850.00000000000) = 0.78235506071
f(851.00000000000) = -0.56862906281
f(852.00000000000) = -1.39681824834
f(853.00000000000) = -0.94077917811
f(854.00000000000) = 0.38020792985
f(855.00000000000) = 1.35163362053
f(856.00000000000) = 1.08037359387
f(857.00000000000) = -0.18417693259
f(858.00000000000) = -1.27939603660
f(859.00000000000) = -1.19834432480
f(860.00000000000) = -0.01554036722
f(861.00000000000) = 1.18155133231
f(862.00000000000) = 1.29233018592
f(863.00000000000) = 0.21494662648
f(864.00000000000) = -1.06005787007
f(865.00000000000) = -1.36045004958
f(866.00000000000) = -0.41005072755
f(867.00000000000) = 0.91734734235
f(868.00000000000) = 1.40134049625
f(869.00000000000) = 0.59694766052
f(870.00000000000) = -0.75627610134
f(871.00000000000) = -1.41418310337
f(872.00000000000) = -0.77189668200
f(873.00000000000) = 0.58006798901
f(874.00000000000) = 1.39872082605
f(875.00000000000) = 0.93139618615
f(876.00000000000) = -0.39224981194
f(877.00000000000) = -1.35526314189
f(878.00000000000) = -1.07225378929
f(879.00000000000) = 0.19658075222
f(880.00000000000) = 1.28467985672
f(881.00000000000) = 1.19165022556
f(882.00000000000) = 0.00302287259
f(883.00000000000) = -1.18838369550
f(884.00000000000) = -1.28719577446
f(885.00000000000) = -0.20256599459
f(886.00000000000) = 1.06830202652
f(887.00000000000) = 1.35697809118
f(888.00000000000) = 0.39805475683
f(889.00000000000) = -0.92683828523
f(890.00000000000) = -1.39960048218
f(891.00000000000) = -0.58557645040
f(892.00000000000) = 0.76682386935
f(893.00000000000) = 1.41420986001
f(894.00000000000) = 0.76137782734
f(895.00000000000) = -0.59146146851
f(896.00000000000) = -1.40051381788
f(897.00000000000) = -0.92194022189
f(898.00000000000) = 0.40426096236
f(899.00000000000) = 1.35878648216
f(900.00000000000) = 1.06404997663
f(901.00000000000) = -0.20896917030
f(902.00000000000) = -1.28986302576
f(903.00000000000) = -1.18486276385
f(904.00000000000) = 0.00949485887
f(905.00000000000) = 1.19512295213
f(906.00000000000) = 1.28196051479
f(907.00000000000) = 0.19016949222
f(908.00000000000) = -1.07646248449
f(909.00000000000) = -1.35339981732
f(910.00000000000) = -0.38602759963
f(911.00000000000) = 0.93625661291
f(912.00000000000) = 1.39775081330
f(913.00000000000) = 0.57415936201
f(914.00000000000) = -0.77731155885
f(915.00000000000) = -1.41412581725
f(916.00000000000) = -0.75079932085
f(917.00000000000) = 0.60280860865
f(918.00000000000) = 1.40219708335
f(919.00000000000) = 0.91241202618
f(920.00000000000) = -0.41624044006
f(921.00000000000) = -1.36220336530
f(922.00000000000) = -1.05576279861
f(923.00000000000) = 0.22134121622
f(924.00000000000) = 1.29494513763
f(925.00000000000) = 1.17798247144
f(926.00000000000) = -0.02201184644
f(927.00000000000) = -1.20176857422
f(928.00000000000) = -1.27662481710
f(929.00000000000) = -0.17775809059
f(930.00000000000) = 1.08453860463
f(931.00000000000) = 1.34971550836
f(932.00000000000) = 0.37397019824
f(933.00000000000) = -0.94560158749
f(934.00000000000) = -1.39579163455
f(935.00000000000) = -0.56269728982
f(936.00000000000) = 0.78773834816
f(937.00000000000) = 1.41393098168
f(938.00000000000) = 0.74016199133
f(939.00000000000) = -0.61410852042
f(940.00000000000) = -1.40377049060
f(941.00000000000) = -0.90281234554
f(942.00000000000) = 0.42818730648
f(943.00000000000) = 1.36551352361
f(944.00000000000) = 1.04739290452
f(945.00000000000) = -0.23369592068
f(946.00000000000) = -1.29992579416
f(947.00000000000) = -1.17100988740
f(948.00000000000) = 0.03452710944
f(949.00000000000) = 1.20832004109
f(950.00000000000) = 1.27118909941
f(951.00000000000) = 0.16533276212
f(952.00000000000) = -1.09252975419
f(953.00000000000) = -1.34592545296
f(954.00000000000) = -0.36188349733
f(955.00000000000) = 0.95487247684
f(956.00000000000) = 1.39372309942
f(957.00000000000) = 0.55119113188
f(958.00000000000) = -0.79810342036
f(959.00000000000) = -1.41362536857
f(960.00000000000) = -0.72946667218
f(961.00000000000) = 0.62536031850
f(962.00000000000) = 1.40523391635
f(963.00000000000) = 0.89314193207
f(964.00000000000) = -0.44010062562
f(965.00000000000) = -1.36871669774
f(966.00000000000) = -1.03894095012
f(967.00000000000) = 0.24603231572
f(968.00000000000) = 1.30480460512
f(969.00000000000) = 1.16394555799
f(970.00000000000) = -0.04703966734
f(971.00000000000) = -1.21477683946
f(972.00000000000) = -1.26565378761
f(973.00000000000) = -0.15289448029
f(974.00000000000) = 1.10043530710
f(975.00000000000) = 1.34202994806
f(976.00000000000) = 0.34976844386
f(977.00000000000) = -0.96406855458
f(978.00000000000) = -1.39154536997
f(979.00000000000) = -0.53964178965
f(980.00000000000) = 0.80840596339
f(981.00000000000) = 1.41320900184
f(982.00000000000) = 0.71871420135
f(983.00000000000) = -0.63656312134
f(984.00000000000) = -1.40658724594
f(985.00000000000) = -0.88340154342
f(986.00000000000) = 0.45197946410
f(987.00000000000) = 1.37181263674
f(988.00000000000) = 1.03040759760
f(989.00000000000) = -0.25834943480
f(990.00000000000) = -1.30958118829
f(991.00000000000) = -1.15679003670
f(992.00000000000) = 0.05954853982
f(993.00000000000) = 1.22113846345
f(994.00000000000) = 1.26001931536
f(995.00000000000) = 0.14044421960
f(996.00000000000) = -1.10825464396
f(997.00000000000) = -1.33802929885
f(998.00000000000) = -0.33762598701
f(999.00000000000) = 0.97318910024
f(1000.00000000000) = 1.38925861682
f(1001.00000000000) = 0.52805016799
f(1002.00000000000) = -0.81864517007
f(1003.00000000000) = -1.41268191414
f(1004.00000000000) = -0.70790542127
f(1005.00000000000) = 0.64771605124
f(1006.00000000000) = 1.40783037334
f(1007.00000000000) = 0.87359194273
f(1008.00000000000) = -0.46382289125
f(1009.00000000000) = -1.37480109804
f(1010.00000000000) = -1.02179351551
f(1011.00000000000) = 0.27064631293
f(1012.00000000000) = 1.31425516942
f(1013.00000000000) = 1.14954388414
f(1014.00000000000) = -0.07205274683
f(1015.00000000000) = -1.22740441465
f(1016.00000000000) = -1.25428612411
f(1017.00000000000) = -0.12798295550
f(1018.00000000000) = 1.11598715217
f(1019.00000000000) = 1.33392381877
f(1020.00000000000) = 0.32545707810
f(1021.00000000000) = -0.98223339926
f(1022.00000000000) = -1.38686301914
f(1023.00000000000) = -0.51641717507
f(1024.00000000000) = 0.82882023818
f(1025.00000000000) = 1.41204414674
f(1026.00000000000) = 0.69704117877
f(1027.00000000000) = -0.65881823439
f(1028.00000000000) = -1.40896320115
f(1029.00000000000) = -0.86371389854
f(1030.00000000000) = 0.47562997917
f(1031.00000000000) = 1.37768184751
f(1032.00000000000) = 1.01309937875
f(1033.00000000000) = -0.28292198668
f(1034.00000000000) = -1.31882618232
f(1035.00000000000) = -1.14220766802
f(1036.00000000000) = 0.08455130871
f(1037.00000000000) = 1.23357420213
f(1038.00000000000) = 1.24845466304
f(1039.00000000000) = 0.11551166429
f(1040.00000000000) = -1.12363222590
f(1041.00000000000) = -1.32971382949
f(1042.00000000000) = -0.31326267054
f(1043.00000000000) = 0.99120074302
f(1044.00000000000) = 1.38435876460
f(1045.00000000000) = 0.50474372231
f(1046.00000000000) = -0.83893037053
f(1047.00000000000) = -1.41129574963
f(1048.00000000000) = -0.68612232504
f(1049.00000000000) = 0.66986880097
f(1050.00000000000) = 1.40998564063
f(1051.00000000000) = 0.85376818478
f(1052.00000000000) = -0.48739980281
f(1053.00000000000) = -1.38045465945
f(1054.00000000000) = -1.00432586849
f(1055.00000000000) = 0.29517549428
f(1056.00000000000) = 1.32329386888
f(1057.00000000000) = 1.13478196311
f(1058.00000000000) = -0.09704324622
f(1059.00000000000) = -1.23964734252
f(1060.00000000000) = -1.24252538903
f(1061.00000000000) = -0.10303132306
f(1062.00000000000) = 1.13118926617
f(1063.00000000000) = 1.32539966084
f(1064.00000000000) = 0.30104371972
f(1065.00000000000) = -1.00009042897
f(1066.00000000000) = -1.38174604942
f(1067.00000000000) = -0.49303072428
f(1068.00000000000) = 0.84897477503
f(1069.00000000000) = 1.41043678143
f(1070.00000000000) = 0.67514971554
f(1071.00000000000) = -0.68086688520
f(1072.00000000000) = -1.41089761167
f(1073.00000000000) = -0.84375558066
f(1074.00000000000) = 0.49913144004
f(1075.00000000000) = 1.38311931662
f(1076.00000000000) = 0.99547367209
f(1077.00000000000) = -0.30740587570
f(1078.00000000000) = -1.32765787905
f(1079.00000000000) = -1.12726735120
f(1080.00000000000) = 0.10952758068
f(1081.00000000000) = 1.24562335999
f(1082.00000000000) = 1.23649876662
f(1083.00000000000) = 0.09054290962
f(1084.00000000000) = -1.13865768092
f(1085.00000000000) = -1.32098165082
f(1086.00000000000) = -0.28880118297
f(1087.00000000000) = 1.00890176063
f(1088.00000000000) = 1.37902507829
f(1089.00000000000) = 0.48127909867
f(1090.00000000000) = -0.85895266473
f(1091.00000000000) = -1.40946730944
f(1092.00000000000) = -0.66412420995
f(1093.00000000000) = 0.69181162541
f(1094.00000000000) = 1.41169904282
f(1095.00000000000) = 0.83367687064
f(1096.00000000000) = -0.51082397170
f(1097.00000000000) = -1.38567561025
f(1098.00000000000) = -0.98654348310
f(1099.00000000000) = 0.31961217273
f(1100.00000000000) = 1.33191787092
f(1101.00000000000) = 1.11966442104
f(1102.00000000000) = -0.12200333395
f(1103.00000000000) = -1.25150178635
f(1104.00000000000) = -1.23037526798
f(1105.00000000000) = -0.07804740239
f(1106.00000000000) = 1.14603688502
f(1107.00000000000) = 1.31646014557
f(1108.00000000000) = 0.27653601945
f(1109.00000000000) = -1.01763404764
f(1110.00000000000) = -1.37619606439
f(1111.00000000000) = -0.46948976619
f(1112.00000000000) = 0.86886325788
f(1113.00000000000) = 1.40838740963
f(1114.00000000000) = 0.65304667207
f(1115.00000000000) = -0.70270216411
f(1116.00000000000) = -1.41238987128
f(1117.00000000000) = -0.82353284437
f(1118.00000000000) = 0.52247648174
f(1119.00000000000) = 1.38812334006
f(1120.00000000000) = 0.97753600119
f(1121.00000000000) = -0.33179342904
f(1122.00000000000) = -1.33607351075
f(1123.00000000000) = -1.11197376830
f(1124.00000000000) = 0.13446952860
f(1125.00000000000) = 1.25728216104
f(1126.00000000000) = 1.22415537288
f(1127.00000000000) = 0.06554578037
f(1128.00000000000) = -1.15332630033
f(1129.00000000000) = -1.31183549934
f(1130.00000000000) = -0.26424919010
f(1131.00000000000) = 1.02628660587
f(1132.00000000000) = 1.37325922937
f(1133.00000000000) = 0.45766365049
f(1134.00000000000) = -0.87870577802
f(1135.00000000000) = -1.40719716658
f(1136.00000000000) = -0.64191796981
f(1137.00000000000) = 0.71353764805
f(1138.00000000000) = 1.41297004294
f(1139.00000000000) = 0.81332429660
f(1140.00000000000) = -0.53408805720
f(1141.00000000000) = -1.39046231428
f(1142.00000000000) = -0.96845193206
f(1143.00000000000) = 0.34394869025
f(1144.00000000000) = 1.34012447295
f(1145.00000000000) = 1.10419599551
f(1146.00000000000) = -0.14692518794
f(1147.00000000000) = -1.26296403117
f(1148.00000000000) = -1.21783956861
f(1149.00000000000) = -0.05303902302
f(1150.00000000000) = 1.16052535573
f(1151.00000000000) = 1.30710807446
f(1152.00000000000) = 0.25194165757
f(1153.00000000000) = -1.03485875740
f(1154.00000000000) = -1.37021480331
f(1155.00000000000) = -0.44580167813
f(1156.00000000000) = 0.88847945401
f(1157.00000000000) = 1.40589667356
f(1158.00000000000) = 0.63073897507
f(1159.00000000000) = -0.72431722831
f(1160.00000000000) = -1.41343951233
f(1161.00000000000) = -0.80305202713
f(1162.00000000000) = 0.54565778835
f(1163.00000000000) = 1.39269234965
f(1164.00000000000) = 0.95929198741
f(1165.00000000000) = -0.35607700405
f(1166.00000000000) = -1.34407044013
f(1167.00000000000) = -1.09633171205
f(1168.00000000000) = 0.15936933609
f(1169.00000000000) = 1.26854695160
f(1170.00000000000) = 1.21142835001
f(1171.00000000000) = 0.04052811021
f(1172.00000000000) = -1.16763348721
f(1173.00000000000) = -1.30227824131
f(1174.00000000000) = -0.23961438611
f(1175.00000000000) = 1.04334983064
f(1176.00000000000) = 1.36706302475
f(1177.00000000000) = 0.43390477844
f(1178.00000000000) = -0.89818352012
f(1179.00000000000) = -1.40448603246
f(1180.00000000000) = -0.61951056368
f(1181.00000000000) = 0.73504006033
f(1182.00000000000) = 1.41379824268
f(1183.00000000000) = 0.79271684078
f(1184.00000000000) = -0.55718476874
f(1185.00000000000) = -1.39481327147
f(1186.00000000000) = -0.95005688492
f(1187.00000000000) = 0.36817742021
f(1188.00000000000) = 1.34791110314
f(1189.00000000000) = 1.08838153405
f(1190.00000000000) = -0.17180099811
f(1191.00000000000) = -1.27403048491
f(1192.00000000000) = -1.20492221938
f(1193.00000000000) = -0.02801402213
f(1194.00000000000) = 1.17465013787
f(1195.00000000000) = 1.29734637829
f(1196.00000000000) = 0.22726834153
f(1197.00000000000) = -1.05175916033
f(1198.00000000000) = -1.36380414062
f(1199.00000000000) = -0.42197388353
f(1200.00000000000) = 0.90781721605
f(1201.00000000000) = 1.40296535380
f(1202.00000000000) = 0.60823361538
f(1203.00000000000) = -0.74570530401
f(1204.00000000000) = -1.41404620589
f(1205.00000000000) = -0.78231954728
f(1206.00000000000) = 0.56866809525
f(1207.00000000000) = 1.39682491355
f(1208.00000000000) = 0.94074734812
f(1209.00000000000) = -0.38024899069
f(1210.00000000000) = -1.35164616107
f(1211.00000000000) = -1.08034608440
f(1212.00000000000) = 0.18421920000
f(1213.00000000000) = 1.27941420149
f(1214.00000000000) = 1.19832168645
f(1215.00000000000) = 0.01549773923
f(1216.00000000000) = -1.18157475796
f(1217.00000000000) = -1.29231287180
f(1218.00000000000) = -0.21490449111
f(1219.00000000000) = 1.06008608762
f(1220.00000000000) = 1.36043840623
f(1221.00000000000) = 0.41000992813
f(1222.00000000000) = -0.91737978703
f(1223.00000000000) = -1.40133475671
f(1224.00000000000) = -0.59690901366
f(1225.00000000000) = 0.75631212377
f(1226.00000000000) = 1.41418338251
f(1227.00000000000) = 0.77186096122
f(1228.00000000000) = -0.58010686820
f(1229.00000000000) = -1.39872711830
f(1230.00000000000) = -0.93136410639
f(1231.00000000000) = 0.39229076972
f(1232.00000000000) = 1.35527532130
f(1233.00000000000) = 1.07222599264
f(1234.00000000000) = -0.19662296883
f(1235.00000000000) = -1.28469767953
f(1236.00000000000) = -1.19162726836
f(1237.00000000000) = -0.00298024213
f(1238.00000000000) = 1.18840680497
f(1239.00000000000) = 1.28717811620
f(1240.00000000000) = 0.20252380352
f(1241.00000000000) = -1.06832996013
f(1242.00000000000) = -1.35696608529
f(1243.00000000000) = -0.39801384961
f(1244.00000000000) = 0.92687048387
f(1245.00000000000) = 1.39959436896
f(1246.00000000000) = 0.58553764579
f(1247.00000000000) = -0.76685968857
f(1248.00000000000) = -1.41420976182
f(1249.00000000000) = -0.76134190201
f(1250.00000000000) = 0.59150019140
f(1251.00000000000) = 1.40051973668
f(1252.00000000000) = 0.92190789488
f(1253.00000000000) = -0.40430181387
f(1254.00000000000) = -1.35879829948
f(1255.00000000000) = -1.06402189497
f(1256.00000000000) = 0.20901133279
f(1257.00000000000) = 1.28988050509
f(1258.00000000000) = 1.18483948960
f(1259.00000000000) = -0.00953748846
f(1260.00000000000) = -1.19514574362
f(1261.00000000000) = -1.28194251379
